flat_type,flat_price,location1,buildupArea_sqft,age_of_property,furnishing,bedrooms,bathrooms,balcony,parking
2,1.85,31,835,1,2,2,2,0,1
1,0.32,18,767,3,1,1,1,2,1
1,0.3,18,613,1,1,1,1,1,1
2,3.25,28,1150,1,2,2,2,1,1
4,8.25,30,2132,3,2,4,4,0,1
3,6.15,17,1550,4,1,3,1,0,1
1,0.62,1,730,3,1,1,2,3,2
2,1.95,20,900,1,2,2,2,0,1
1,0.55,46,880,1,1,1,2,2,1
1,3.5,44,850,1,1,1,1,0,1
1,0.3,39,595,1,1,1,1,2,1
1,0.95,9,750,1,2,1,2,0,1
3,7.4,6,2195,1,1,3,4,0,1
2,3.5,12,810,1,1,2,2,2,1
2,1.95,20,950,1,3,2,2,0,1
1,0.33,46,555,1,2,1,2,1,2
2,1.55,66,590,3,1,2,2,0,1
2,0.85,1,745,1,1,2,2,3,1
1,0.95,15,525,4,2,1,1,0,2
1,0.72,1,650,1,1,1,1,0,1
2,0.95,1,980,1,3,2,2,3,1
1,0.82,12,390,3,1,1,2,0,2
2,1.75,6,840,3,1,2,2,0,1
2,2.0,26,746,3,1,2,2,0,1
1,0.75,15,410,4,2,1,1,0,1
4,11.0,11,2259,1,2,4,3,3,1
3,3.1,8,1020,3,2,3,3,1,1
1,1.6,7,580,3,2,1,1,0,1
3,5.5,28,1800,1,3,3,3,2,1
1,0.98,29,650,2,2,1,2,0,1
1,2.15,53,680,3,2,1,2,0,1
3,2.08,20,1250,1,2,3,3,0,1
2,1.72,31,950,1,1,2,2,0,1
2,1.7,9,900,4,1,2,2,0,1
2,2.0,14,878,1,1,2,2,1,1
3,2.6,21,886,4,3,3,3,0,1
3,4.4,2,1478,3,1,3,3,0,1
1,0.81,1,740,1,3,1,1,0,1
3,4.5,2,1600,3,1,3,3,0,1
1,1.0,7,600,4,2,1,2,0,1
2,2.55,15,936,1,2,2,2,2,1
1,0.74,20,650,4,2,1,2,0,1
2,6.0,54,1050,2,1,2,2,1,1
2,1.85,26,746,3,1,2,2,0,1
1,0.65,1,695,1,1,1,2,3,2
3,3.5,22,1250,1,3,3,3,1,1
1,1.31,27,581,3,2,1,2,0,1
2,5.25,54,950,2,1,2,1,0,2
3,2.25,19,1200,1,1,3,2,0,1
2,0.98,1,1050,1,2,2,2,3,1
1,0.62,5,640,1,2,1,1,0,1
2,0.66,18,1180,1,3,2,1,2,1
2,1.75,51,850,1,2,2,2,0,1
1,0.26,18,610,1,1,1,1,0,1
4,5.85,38,1440,1,2,4,3,0,1
4,9.5,28,3600,1,2,4,4,0,1
1,0.86,20,550,3,2,1,2,0,1
3,2.65,3,1250,1,1,3,2,3,1
4,8.25,44,1825,4,3,4,3,0,1
3,2.9,26,1600,3,2,3,3,0,1
3,2.81,58,1395,4,1,3,3,0,1
1,1.25,26,652,3,1,1,2,0,1
2,1.9,9,850,4,1,2,2,0,1
3,2.35,6,1020,4,1,3,3,0,1
1,1.15,9,650,1,2,1,2,0,1
2,1.6,26,860,1,2,2,2,1,1
3,1.15,18,1300,1,1,3,4,0,1
2,1.47,48,680,3,2,2,2,0,2
1,1.12,6,550,1,1,1,2,3,1
4,16.0,44,3200,1,1,4,4,1,1
3,3.3,49,1510,4,3,3,3,3,1
1,0.4,36,685,3,2,1,2,1,1
3,4.5,44,1100,4,2,3,3,1,1
3,2.36,20,1100,4,2,3,3,0,1
3,5.75,23,1500,1,1,3,3,1,1
2,1.9,21,693,3,1,2,2,1,1
3,1.95,20,1050,3,2,3,2,0,1
1,0.73,48,710,1,2,1,1,2,1
3,4.5,8,1110,3,1,3,3,1,1
4,12.25,44,1800,1,1,4,1,0,1
1,0.58,1,695,3,1,1,2,2,1
3,1.2,1,1150,1,2,3,3,0,1
3,10.25,72,1800,2,1,3,1,0,1
2,1.26,48,700,2,1,2,2,0,1
2,0.68,48,848,1,2,2,2,2,2
4,7.5,60,1600,1,2,4,4,1,1
2,1.7,29,950,4,2,2,2,0,1
5,12.0,19,3312,1,1,5,4,4,1
2,1.8,59,900,1,3,2,2,0,1
2,1.05,1,950,1,1,2,2,2,1
2,1.85,25,1000,1,2,2,2,0,1
2,2.7,7,1150,3,1,2,2,0,1
4,11.0,52,2252,1,3,4,3,0,1
3,4.5,8,1500,3,1,3,3,2,1
2,1.85,17,658,1,1,2,3,0,1
2,1.9,33,730,3,2,2,2,0,1
2,1.9,3,750,4,1,2,2,0,1
3,3.5,8,1300,3,2,3,3,0,1
2,0.31,39,625,1,1,2,2,2,1
2,1.95,3,663,3,3,2,2,0,1
1,1.2,14,600,1,2,1,2,0,1
1,0.9,48,520,3,3,1,2,0,1
2,1.65,20,950,1,2,2,2,0,1
1,0.53,20,410,4,2,1,2,0,2
4,10.2,7,3000,1,1,4,4,3,1
3,3.2,3,1245,1,1,3,3,3,1
3,6.5,6,1600,3,1,3,3,0,1
1,1.2,9,490,1,1,1,2,0,1
1,0.74,1,710,1,3,1,2,3,1
2,0.86,1,930,1,1,2,2,3,1
1,0.9,12,750,3,2,1,2,0,1
3,2.75,15,1380,4,1,3,3,1,1
3,1.75,6,1800,1,3,3,3,1,1
1,1.23,58,550,4,1,1,1,0,1
3,2.95,14,1250,1,2,3,3,0,1
1,2.25,47,720,3,2,1,1,0,1
2,2.0,2,750,1,1,2,2,0,1
1,2.21,27,545,3,2,1,2,0,1
2,1.75,59,787,3,2,2,2,0,1
2,0.77,48,805,1,1,2,2,2,1
1,0.29,24,530,1,2,1,2,1,1
1,1.6,7,450,3,1,1,1,0,1
2,1.6,14,1650,3,2,2,2,2,1
3,3.3,6,1070,1,2,3,2,0,1
1,0.42,18,650,3,2,1,2,2,2
1,0.18,68,665,1,1,1,1,0,1
3,6.25,30,1700,1,3,3,3,0,1
2,2.58,14,830,1,2,2,2,0,1
2,1.51,48,626,3,2,2,2,0,1
2,1.9,62,652,3,1,2,2,0,1
2,2.0,32,1100,3,2,2,2,0,1
3,3.15,3,1382,1,1,3,3,3,1
1,1.25,13,505,3,3,1,1,0,1
2,1.85,14,1150,3,2,2,2,0,1
2,2.75,59,1050,1,3,2,2,0,1
1,0.99,14,620,3,1,1,2,0,2
2,1.88,27,485,3,2,2,2,0,1
1,0.95,14,620,1,2,1,2,0,1
4,3.88,25,1760,3,2,4,3,0,1
4,9.5,28,2500,4,1,4,5,0,1
2,2.65,33,810,3,2,2,2,0,1
2,1.82,4,955,1,2,2,2,0,1
1,1.65,55,665,2,1,1,2,0,2
2,1.4,51,800,4,2,2,2,0,1
1,0.24,24,500,1,1,1,2,2,1
2,0.24,39,850,1,1,1,3,0,1
3,3.25,15,1545,4,1,3,3,0,1
2,1.75,29,770,1,1,2,2,0,1
4,4.19,29,1370,1,1,4,3,2,1
1,0.66,1,730,1,1,1,2,3,1
2,2.4,19,768,1,1,2,2,1,1
3,4.5,7,1450,1,2,3,3,1,1
2,1.2,1,1060,3,2,2,2,3,1
4,11.0,30,2001,1,1,4,1,0,1
1,2.25,60,535,4,1,1,2,1,1
2,2.7,28,850,2,3,2,2,0,1
4,8.53,75,3500,3,2,4,3,2,1
2,1.0,1,975,4,2,2,4,0,1
3,3.15,59,1431,4,1,3,3,0,1
2,2.4,6,800,1,3,2,2,1,1
2,0.84,1,670,4,1,2,2,0,1
2,1.88,21,950,1,1,2,2,0,1
2,1.45,14,680,1,2,2,2,0,1
2,0.64,16,986,1,1,2,2,3,1
1,1.2,29,660,1,1,1,2,0,1
3,3.7,3,1900,1,2,3,2,1,1
1,1.3,22,800,2,2,1,1,0,2
3,5.0,19,1800,1,2,3,2,4,1
3,3.25,29,1607,4,2,3,3,0,2
3,4.45,27,1450,3,2,3,2,0,1
2,1.6,6,810,1,2,2,2,0,1
2,2.1,58,1014,4,2,2,2,0,1
4,3.8,3,1400,1,1,4,3,3,1
1,3.25,44,600,4,1,1,2,0,1
1,0.28,24,580,3,2,1,1,3,1
3,4.8,60,1160,4,1,3,2,1,1
4,8.0,28,2990,1,2,4,4,3,1
1,1.05,31,650,3,2,1,2,1,1
2,1.45,3,650,1,2,2,2,0,1
1,1.92,12,780,1,1,1,2,1,1
1,0.28,18,620,1,1,1,2,1,2
3,3.6,68,1100,4,3,3,3,0,1
1,0.3,18,650,1,1,1,2,1,2
3,13.5,30,1890,1,1,3,3,0,1
1,1.11,26,540,1,1,1,1,0,2
3,2.3,8,1350,3,2,3,3,0,1
1,0.25,65,620,1,1,1,3,0,1
1,0.9,12,510,3,2,1,2,0,1
2,1.95,51,920,3,2,2,2,1,1
3,5.5,44,1350,1,2,3,2,0,1
2,3.0,28,1100,3,2,2,2,0,1
4,6.5,8,1900,3,2,4,3,1,1
1,1.4,32,750,1,3,1,1,0,1
1,0.98,29,550,4,1,1,1,0,2
1,0.96,15,585,2,1,1,1,0,1
2,1.19,15,700,3,1,2,2,1,1
1,1.05,8,600,1,3,1,2,1,1
2,3.25,19,1150,3,1,2,2,2,1
2,1.15,15,750,1,1,2,2,1,1
1,1.31,32,672,1,1,1,2,0,1
2,1.39,20,750,3,2,2,2,0,1
1,1.61,27,495,3,2,1,2,0,1
1,0.27,39,515,4,1,1,1,1,1
1,1.25,14,590,1,2,1,2,0,1
2,2.3,21,844,3,2,2,2,0,1
3,2.9,14,1152,1,1,3,3,0,1
3,7.0,11,1187,1,1,3,2,0,1
2,2.3,14,800,3,2,2,2,0,1
1,0.92,15,550,3,1,1,2,0,1
2,1.2,1,1000,1,1,2,2,1,1
1,0.29,39,560,1,2,1,1,0,1
2,1.8,21,750,1,1,2,1,0,1
1,0.98,2,540,4,1,1,2,0,2
1,1.21,22,574,3,2,1,2,0,1
1,1.4,20,638,3,3,1,2,2,1
3,4.25,28,1200,4,2,3,2,0,1
3,3.95,49,1550,1,3,3,2,1,1
3,3.85,14,1600,1,3,3,3,0,1
1,1.55,7,685,3,1,1,1,0,1
1,1.03,20,602,1,2,1,2,0,1
1,0.65,1,575,4,1,1,1,0,1
1,1.2,62,580,1,3,1,1,0,2
3,4.6,58,1560,1,1,3,3,1,1
1,0.33,24,547,3,1,1,3,0,1
1,1.4,22,600,2,1,1,1,0,1
2,1.32,10,552,1,1,2,2,0,1
3,3.75,22,1400,4,1,3,3,3,2
1,0.95,12,388,3,2,1,2,0,1
2,2.95,12,998,1,1,2,2,1,1
2,0.36,18,934,1,2,2,2,3,1
2,1.7,14,1050,1,2,2,2,0,1
1,0.31,24,600,1,1,1,2,1,1
1,0.33,39,695,1,1,1,2,1,1
2,1.25,15,990,3,1,2,2,1,1
3,6.7,6,1820,1,1,3,2,0,1
2,1.57,7,810,4,1,2,2,0,1
3,1.85,1,1395,1,1,3,3,1,1
2,1.85,66,800,1,1,2,2,0,1
2,0.96,5,771,1,3,2,2,1,1
1,0.62,1,560,3,1,1,2,3,1
2,0.99,1,985,1,1,2,2,3,1
1,1.25,29,485,1,2,1,2,1,2
1,1.27,15,730,3,2,1,2,0,1
2,1.6,31,700,4,1,2,2,0,1
2,1.77,59,730,3,2,2,3,0,1
3,3.65,15,1750,1,1,2,3,3,1
3,3.55,15,2250,4,3,3,3,3,1
1,1.1,15,625,4,1,1,2,0,2
2,1.85,21,663,1,1,2,2,0,1
2,0.7,6,785,1,2,2,2,2,1
3,4.0,21,1217,3,2,3,2,1,1
3,4.5,28,1440,2,3,3,4,1,1
1,0.27,39,620,1,2,1,1,0,1
2,1.8,19,800,4,1,1,2,1,1
1,0.24,39,572,3,1,1,1,2,1
1,1.0,8,560,3,1,1,2,0,1
1,0.99,9,590,1,2,1,1,0,1
2,0.85,1,999,3,1,2,2,2,1
2,1.95,7,1100,2,1,2,2,1,1
3,3.65,28,1450,2,1,3,3,1,1
1,0.54,1,550,3,1,1,2,2,1
2,3.45,7,1250,3,1,2,2,1,1
4,7.5,28,2700,1,1,4,5,5,1
1,2.3,37,580,2,1,1,1,0,1
1,0.66,1,730,1,1,1,2,2,1
2,1.95,14,1200,1,2,2,2,0,1
2,1.95,68,999,4,1,2,2,0,1
4,9.0,44,2500,4,3,4,4,1,1
2,5.5,11,932,1,1,2,2,0,1
1,1.0,29,600,2,2,1,1,0,2
1,1.3,7,700,4,3,1,2,0,1
1,0.72,1,740,1,1,1,2,3,1
2,0.47,18,890,1,1,2,2,1,1
2,0.53,18,925,1,1,2,2,3,2
1,0.42,39,595,3,1,1,1,2,1
1,1.3,6,780,3,1,1,2,0,1
2,1.85,7,1100,4,2,2,2,1,1
2,1.85,14,730,1,3,2,2,0,1
4,14.0,44,4200,1,1,3,2,0,1
1,1.28,29,650,3,2,1,2,0,1
2,2.5,53,660,4,3,2,2,0,2
3,6.0,34,2400,3,1,3,3,0,1
2,2.7,28,950,1,3,2,2,2,1
1,1.6,17,500,1,3,1,1,0,1
2,2.1,25,1000,4,2,2,2,0,1
1,0.92,14,500,1,1,1,1,0,2
2,2.06,33,888,3,3,2,2,2,1
1,0.92,22,550,2,1,1,2,0,2
4,5.5,21,2590,1,2,4,4,0,1
3,8.1,8,2664,1,1,3,3,3,1
3,2.75,15,1330,1,1,3,3,0,1
3,3.52,8,1650,1,2,2,1,0,1
2,0.8,56,1050,1,1,2,2,3,1
1,0.37,18,650,3,2,1,1,2,2
2,2.4,13,1130,1,1,2,1,3,1
1,1.61,9,500,4,1,1,2,0,1
2,3.1,4,1395,3,1,2,2,1,1
3,1.7,80,950,1,1,3,2,0,1
4,8.0,22,4000,1,3,4,4,0,1
1,1.07,21,534,3,1,1,1,0,1
2,3.25,6,1070,1,3,2,2,2,1
2,1.15,70,690,1,2,2,2,1,1
4,4.5,19,1637,1,1,4,2,5,1
3,4.25,2,1080,3,2,3,3,0,1
1,0.55,1,570,4,1,1,1,0,1
1,1.2,22,680,4,3,1,2,0,1
2,1.45,29,750,4,2,2,2,0,1
2,3.25,44,980,2,1,2,1,0,1
1,0.52,9,450,1,2,1,2,0,1
4,13.0,23,2900,4,3,4,1,0,1
4,7.0,7,3150,1,1,4,4,1,1
2,2.5,28,1000,1,2,2,2,1,1
5,16.5,7,4250,1,2,5,5,2,1
2,0.9,1,523,3,2,2,2,2,1
2,1.55,21,700,3,2,2,2,0,1
1,0.46,46,525,4,1,1,1,0,1
4,9.0,42,1500,1,1,4,4,1,1
2,3.0,30,915,4,1,2,2,0,1
3,4.5,7,2050,1,3,3,3,1,1
2,0.44,18,920,1,1,2,2,3,1
3,3.7,20,1225,4,2,3,3,3,1
3,1.79,14,1020,1,1,3,3,0,1
1,0.76,1,700,1,2,1,2,3,2
3,6.0,30,1350,1,1,3,3,0,1
3,2.11,40,1150,4,3,3,3,0,1
1,1.18,29,580,3,2,1,2,0,2
1,0.97,20,550,1,2,1,2,1,2
1,0.61,56,600,1,1,1,2,1,1
1,0.97,28,500,4,2,1,1,1,2
1,2.1,28,610,2,2,1,2,0,1
3,3.9,14,1660,1,3,3,2,0,1
3,6.8,7,1450,1,2,3,3,0,1
2,0.96,15,550,1,2,2,2,1,2
4,15.0,60,2200,1,1,4,4,0,1
1,1.1,20,540,4,2,1,2,0,1
1,0.75,9,628,3,2,1,2,0,1
1,0.31,18,610,1,2,1,1,0,1
1,1.45,8,900,1,2,1,2,0,1
2,2.5,1,1200,1,1,1,2,1,1
1,0.29,18,760,1,1,1,1,2,1
3,3.5,2,1600,1,1,3,3,3,1
2,1.3,1,1060,4,1,2,3,0,1
4,6.51,14,1900,3,2,4,3,1,1
2,1.0,15,650,1,1,2,2,1,1
1,1.2,22,700,1,3,1,2,0,2
2,1.85,3,1215,3,1,2,2,0,1
3,2.6,21,1100,1,1,3,1,0,1
2,1.73,2,960,1,3,2,2,1,1
3,10.0,11,2100,1,1,3,4,0,1
1,0.92,15,565,4,1,1,2,0,1
3,2.9,8,1000,1,3,3,3,0,1
1,0.96,20,640,1,1,1,2,0,1
4,10.35,14,2406,1,1,4,4,4,1
2,0.6,18,900,3,2,2,2,4,1
3,2.9,20,1250,3,2,3,3,0,1
2,4.1,52,877,3,1,2,2,1,1
2,1.8,62,1400,3,1,2,2,1,1
1,0.3,39,595,3,1,1,1,2,1
3,4.5,7,1755,1,1,3,2,3,1
1,0.34,65,540,3,2,1,1,0,1
1,1.3,61,580,3,1,1,1,0,2
2,1.7,59,950,4,3,2,3,3,2
2,0.92,1,830,3,1,2,2,3,2
2,1.06,5,900,1,2,2,2,1,1
4,8.74,7,2500,3,1,4,3,2,1
3,4.51,14,1566,3,2,3,1,0,1
3,2.8,15,1050,1,1,3,3,1,1
3,4.3,28,1600,1,2,3,3,2,1
2,2.3,7,1050,1,2,2,2,0,1
3,3.3,3,1300,1,3,3,2,3,1
4,6.0,28,2160,4,2,4,4,3,1
2,2.75,9,1260,1,3,2,2,3,1
2,1.25,15,528,4,2,2,2,0,1
3,3.4,21,1500,1,2,3,3,2,1
2,1.58,3,805,1,1,2,1,0,1
4,5.3,7,2000,3,2,4,1,0,1
3,6.0,19,1350,1,1,3,2,1,1
1,0.34,24,650,1,1,1,1,2,1
1,0.9,15,430,1,3,1,1,0,1
4,8.0,7,2730,3,2,4,4,1,1
1,1.4,20,560,4,1,1,2,0,1
2,1.5,29,600,1,3,2,2,0,1
1,1.25,2,560,2,2,1,2,0,1
1,1.15,31,490,1,1,1,2,0,1
3,3.06,53,740,1,1,3,3,0,1
2,0.54,39,960,1,2,2,2,2,1
1,1.2,57,550,4,1,1,2,0,1
1,1.15,14,650,1,2,1,2,0,2
2,1.55,15,850,1,2,2,2,0,1
2,2.8,28,850,4,1,2,2,0,1
2,4.4,54,950,4,3,2,2,0,2
1,1.18,20,650,4,2,1,1,0,1
2,1.8,15,859,4,1,2,2,0,2
3,4.42,34,1377,1,1,3,2,2,1
1,0.32,18,630,1,2,1,1,2,1
3,1.7,1,1400,1,3,3,3,3,2
2,2.55,7,1250,1,2,2,2,3,1
1,0.7,15,410,1,2,1,1,0,1
1,0.3,39,590,1,1,1,2,1,1
1,0.62,1,710,3,1,1,2,3,1
2,1.45,32,777,3,1,2,2,0,1
4,11.0,11,2350,3,2,4,4,2,1
2,1.7,15,800,4,3,2,2,0,1
3,6.2,53,2000,4,1,3,3,3,1
2,3.18,27,808,1,2,2,2,0,1
3,5.0,19,1836,1,1,3,2,2,1
1,3.21,30,684,3,2,1,2,0,1
2,1.2,1,875,3,1,2,3,0,1
2,1.66,6,888,4,1,2,1,0,2
2,1.25,51,675,4,1,2,2,0,2
1,0.96,14,695,1,1,1,1,0,1
4,5.6,21,3162,1,1,4,4,0,1
2,1.3,1,990,1,2,2,2,3,1
2,1.77,29,692,3,2,2,2,0,1
3,3.75,66,1100,1,3,3,1,0,1
1,0.3,24,535,3,1,1,1,3,2
2,1.75,7,1061,1,2,2,2,1,1
1,0.98,12,560,1,1,1,2,0,1
3,2.95,14,1450,1,1,3,3,1,1
1,1.24,14,499,3,2,1,1,0,2
2,1.2,1,1020,1,3,2,2,3,1
1,0.96,2,595,4,2,1,2,0,2
3,2.55,51,1100,1,1,3,4,0,1
2,2.1,29,975,3,2,2,2,0,1
2,2.45,28,750,3,2,2,2,0,1
2,2.15,22,1120,1,1,2,2,0,1
4,12.5,17,1900,1,2,4,4,1,1
3,3.25,21,1481,1,2,3,3,1,1
3,3.4,15,1150,1,3,3,2,1,1
2,1.4,1,1055,1,1,2,2,4,1
3,10.5,11,2095,1,3,3,3,1,1
2,1.59,29,870,1,1,2,2,0,1
3,14.5,44,2200,4,3,3,2,0,1
3,6.75,23,1450,3,3,3,3,0,1
2,1.75,15,900,4,1,2,2,0,1
2,1.95,66,840,1,1,2,2,0,1
1,1.88,27,615,3,2,1,2,0,1
2,2.1,28,720,4,1,2,2,1,1
4,8.4,58,2109,1,1,4,3,0,1
2,2.9,28,1050,2,2,2,1,0,1
3,6.0,28,1700,1,1,3,3,0,1
2,1.7,14,830,3,2,2,2,0,2
2,1.58,7,987,1,2,2,2,0,1
1,0.28,78,550,1,2,1,1,0,1
2,2.1,14,1050,3,2,2,2,0,1
1,3.25,42,750,2,3,1,1,0,2
3,2.75,21,1325,3,2,3,2,0,1
3,3.9,27,838,3,2,3,2,0,1
1,1.7,14,524,1,1,1,1,0,1
1,0.31,18,560,1,1,1,1,0,1
3,6.0,67,1300,1,1,3,3,0,1
1,0.85,59,530,3,3,1,2,0,2
2,2.7,22,900,1,1,2,2,3,1
1,0.95,14,410,3,2,1,2,0,2
3,2.75,3,1641,1,2,3,3,1,1
1,0.86,21,560,4,1,1,1,0,2
3,3.4,28,1300,1,2,3,3,0,1
2,1.99,66,1010,3,2,2,1,0,1
2,2.99,30,890,3,1,2,2,0,1
1,0.64,1,690,3,1,1,2,3,1
2,3.25,44,1000,4,1,2,2,0,1
3,2.8,2,1200,1,2,3,2,1,1
2,2.05,3,1020,1,1,2,2,0,1
3,3.2,4,1193,1,1,3,3,3,1
1,1.0,15,600,4,2,1,2,0,1
2,2.35,13,1130,1,1,2,1,3,1
3,3.3,28,1500,4,1,3,3,1,1
2,2.55,28,667,1,1,2,2,0,1
2,2.25,27,775,3,2,2,2,0,1
2,1.92,51,1300,2,1,2,2,0,1
2,1.83,29,950,3,2,2,2,0,1
3,3.2,14,1408,4,1,3,3,0,1
3,5.5,28,1840,4,1,3,3,0,1
1,0.65,56,695,4,1,1,2,2,1
3,2.7,28,1550,4,1,3,1,0,1
2,1.65,79,900,1,3,2,2,3,1
2,1.25,1,850,3,1,2,2,0,1
1,0.32,24,618,1,2,1,1,1,1
4,3.95,29,1380,4,2,4,4,0,1
2,0.58,6,625,4,1,2,2,0,2
3,2.25,1,1320,1,1,3,4,4,1
2,1.75,21,750,1,2,2,2,0,1
3,9.0,42,2500,1,2,3,2,0,1
2,2.65,28,997,3,1,2,2,0,1
1,1.52,7,480,1,1,1,1,0,1
4,5.25,25,1450,3,1,4,5,4,1
1,1.1,17,420,1,1,1,1,0,1
2,2.5,23,725,1,3,2,3,0,1
3,4.5,60,1450,4,1,3,2,1,1
1,1.25,22,600,4,1,1,2,1,1
4,5.85,21,3090,1,1,4,4,2,1
1,0.95,20,500,1,2,1,2,0,1
1,0.59,5,653,3,1,1,1,1,1
4,6.0,15,2500,1,3,4,4,5,1
2,4.23,30,878,3,2,2,2,0,1
2,1.22,49,629,1,2,2,2,0,1
1,1.1,14,525,3,2,1,1,0,2
2,2.1,8,870,3,3,2,2,0,1
2,1.8,21,900,4,1,2,2,1,1
1,1.15,3,750,4,2,1,2,1,1
2,2.15,14,740,1,2,2,2,0,1
4,9.75,23,2100,4,2,4,4,4,1
1,2.1,11,670,4,3,1,1,2,1
1,0.25,24,400,1,1,1,2,2,1
4,8.65,43,1750,3,3,3,1,0,1
2,5.25,17,1100,1,1,2,1,0,1
2,2.1,7,1135,1,2,2,2,2,1
3,2.15,15,1330,1,2,3,3,0,1
1,0.64,1,550,1,2,1,2,3,2
1,1.6,25,600,3,1,1,2,0,1
6,7.0,21,2350,3,2,6,6,0,1
1,1.35,4,585,1,1,1,2,0,1
2,1.6,21,765,1,1,2,2,0,1
1,1.2,31,650,4,1,1,2,0,1
2,2.15,15,925,4,3,2,2,2,1
3,6.5,68,1027,2,1,3,3,0,1
2,0.46,24,865,3,2,2,2,4,1
2,3.65,27,686,3,1,2,2,2,1
1,1.1,2,600,4,3,1,2,0,2
2,2.7,14,850,1,2,2,1,1,1
4,5.85,59,2400,1,1,4,4,2,1
1,1.0,15,600,3,2,1,2,0,1
1,1.05,14,560,1,2,1,1,0,2
2,2.65,71,922,4,3,2,2,1,1
3,3.95,8,1470,1,1,3,2,0,1
1,1.4,22,650,1,2,1,2,0,1
2,1.8,70,950,1,2,2,2,0,1
3,3.1,14,1550,1,1,3,3,1,1
1,1.25,26,630,1,1,1,2,0,1
2,0.4,18,900,1,1,2,1,3,1
1,0.52,1,570,3,2,1,2,2,1
2,1.71,58,640,1,1,2,1,0,1
1,0.9,15,700,1,1,1,2,0,2
1,1.24,14,499,3,2,1,2,0,2
2,2.1,29,880,3,2,2,2,0,1
3,5.65,17,1312,1,1,3,3,0,1
4,9.5,30,2200,4,3,4,2,0,1
3,2.5,2,1200,3,2,2,1,0,1
1,0.85,59,500,3,1,1,2,0,2
2,1.9,7,1000,3,1,2,2,0,1
3,3.36,8,1665,1,3,2,1,0,1
2,2.1,7,985,4,1,1,1,0,1
3,3.25,33,1408,1,1,3,3,0,1
5,6.75,7,3540,1,1,5,5,1,1
1,1.25,2,570,1,3,1,2,0,1
1,1.6,60,450,3,2,1,2,0,2
3,4.25,8,1600,4,2,3,3,3,1
3,3.5,20,1270,4,1,3,3,0,1
1,1.15,31,700,4,1,1,2,0,2
3,1.75,59,898,3,2,3,3,1,1
2,1.4,9,820,1,2,2,2,1,1
1,0.9,9,700,3,2,1,2,0,1
1,1.5,37,450,3,1,1,1,0,2
3,1.12,1,1208,1,1,3,2,3,1
2,2.25,21,900,3,1,2,2,1,1
1,1.05,22,500,3,2,1,2,0,1
2,2.45,2,1042,1,2,2,2,0,1
4,11.11,38,3000,3,2,4,1,0,1
1,1.05,15,525,4,2,1,1,0,1
1,0.62,1,650,1,2,1,2,2,2
1,0.92,2,550,4,2,1,2,0,2
2,1.7,9,990,1,1,2,2,0,1
4,11.0,63,1900,2,1,4,3,0,1
1,0.29,39,590,1,1,1,1,2,1
1,1.9,30,600,4,1,1,1,0,1
3,2.0,5,2500,1,3,3,3,3,1
1,1.05,31,500,1,1,1,1,0,1
2,0.49,39,800,1,1,2,2,3,1
2,1.2,1,900,3,2,2,2,4,2
3,3.5,20,1350,1,2,3,3,0,1
1,0.3,18,650,1,1,1,2,1,1
3,5.25,28,2000,1,2,3,3,1,1
1,1.75,12,650,1,1,1,2,1,1
3,5.8,38,1885,3,2,3,4,0,1
2,1.44,15,850,2,3,2,2,0,1
1,1.2,31,585,1,2,1,2,0,1
1,0.71,1,750,1,2,1,2,3,2
2,2.15,6,880,1,2,2,2,0,1
3,9.0,42,2050,1,3,3,3,1,1
2,1.95,3,1432,1,1,2,2,1,1
2,0.65,1,985,4,1,2,2,2,1
3,4.5,6,1215,1,3,3,3,0,1
1,1.25,31,563,3,2,1,1,0,1
3,2.3,13,1000,1,2,2,3,0,1
3,2.5,6,827,1,3,3,2,0,1
3,3.21,21,1550,3,1,3,3,2,1
2,3.85,42,1200,4,3,2,3,0,1
2,1.4,3,975,1,1,2,2,0,1
1,0.28,39,585,1,1,1,1,2,1
2,2.1,15,960,1,2,2,2,0,1
3,3.5,28,1300,4,1,3,3,0,1
3,2.85,21,1630,1,1,3,3,1,1
1,0.31,18,600,1,2,1,1,0,1
3,1.85,6,2000,1,3,3,3,1,1
3,3.2,25,1140,1,1,3,3,0,1
3,7.5,68,1650,1,1,3,3,0,1
3,9.0,17,1750,1,3,3,3,1,1
1,1.2,31,600,1,1,1,1,0,1
4,4.0,15,1900,3,2,4,3,0,1
2,4.5,30,989,4,1,2,2,0,1
3,4.3,7,2000,1,2,3,3,3,1
3,4.6,53,950,1,2,3,3,0,2
2,1.3,26,700,1,1,2,2,0,2
2,1.9,15,1010,3,2,2,2,0,1
1,1.7,61,520,1,1,1,2,0,1
1,0.84,48,790,4,1,1,2,0,2
2,0.88,1,1010,1,1,2,2,3,1
3,2.5,15,1000,4,1,3,3,0,1
3,3.0,28,1350,4,1,3,3,0,1
1,1.05,21,520,3,1,1,2,0,1
2,1.25,1,1150,1,1,2,2,3,1
2,1.9,55,998,4,1,2,2,0,2
2,0.37,18,800,1,1,2,3,0,1
2,4.65,11,1338,3,1,2,2,0,1
2,1.94,20,1050,1,1,2,2,0,1
2,1.5,31,890,1,1,2,2,0,1
3,5.24,30,1675,2,3,3,3,0,1
3,3.47,29,1250,4,1,3,3,0,1
2,1.25,51,756,4,2,2,2,1,2
4,11.0,17,1854,1,1,4,3,1,1
1,0.86,20,520,3,2,1,2,0,2
2,0.79,5,700,1,1,2,2,2,1
